202 0 clueweb12-1701wb-32-00144 1  29.312009596891578 run1
230 0 clueweb12-0705wb-95-19855 90  9.361211553519398 run1
230 0 clueweb12-0110wb-34-12523 91  9.356553636528501 run1
230 0 clueweb12-1709wb-81-13065 92  9.334256712426818 run1
230 0 clueweb12-1710wb-11-05308 93  9.334256712426818 run1
230 0 clueweb12-0305wb-59-25285 94  9.313914021261041 run1
230 0 clueweb12-0202wb-36-32899 95  9.2973901481621 run1
230 0 clueweb12-0706wb-24-32104 96  9.282790840013854 run1
230 0 clueweb12-1700wb-80-09666 97  9.276438882940177 run1
230 0 clueweb12-0209wb-72-10280 98  9.266746393660632 run1
230 0 clueweb12-0307wb-86-23656 99  9.266746393660632 run1
230 0 clueweb12-1200tw-75-04591 100  9.26605325624595 run1
230 0 clueweb12-1116wb-33-26363 101  9.265578994773195 run1
230 0 clueweb12-1200tw-15-11818 102  9.26411375433586 run1
230 0 clueweb12-0211wb-60-14613 103  9.260031434822425 run1
230 0 clueweb12-0906wb-64-10582 104  9.232205987628811 run1
230 0 clueweb12-1405wb-22-00380 105  9.210559169875838 run1
230 0 clueweb12-0707wb-40-14242 106  9.210516255261604 run1
230 0 clueweb12-1415wb-64-10843 107  9.20626623357734 run1
230 0 clueweb12-0502wb-40-27439 108  9.19771827148734 run1
230 0 clueweb12-1713wb-53-03559 109  9.188971446833516 run1
230 0 clueweb12-0714wb-45-23649 110  9.185952217851863 run1
230 0 clueweb12-1616wb-78-03336 111  9.18431173716162 run1
230 0 clueweb12-0012wb-72-20261 112  9.181793721784816 run1
230 0 clueweb12-0706wb-40-31889 113  9.171953773417789 run1
230 0 clueweb12-1116wb-59-24329 114  9.15441535613018 run1
230 0 clueweb12-0713wb-23-25061 115  9.128962896482475 run1
230 0 clueweb12-1106wb-00-08965 116  9.09291661022704 run1
230 0 clueweb12-0716wb-79-24154 117  9.089343166106246 run1
230 0 clueweb12-1004wb-84-23793 118  9.08811082362048 run1
230 0 clueweb12-0713wb-38-11974 119  9.075023778307473 run1
230 0 clueweb12-1909wb-38-08190 120  9.049561558099901 run1
230 0 clueweb12-1910wb-76-11971 121  9.049530046720308 run1
230 0 clueweb12-1909wb-38-08255 122  9.035082288517438 run1
230 0 clueweb12-1103wb-28-13718 123  9.013967174100308 run1
230 0 clueweb12-1200tw-61-06265 124  9.01118981535979 run1
230 0 clueweb12-1900wb-92-07726 125  8.991263456107678 run1
230 0 clueweb12-1701wb-86-25211 126  8.986512971422147 run1
230 0 clueweb12-1702wb-45-11547 127  8.970926352684303 run1
230 0 clueweb12-1200tw-37-10025 128  8.96142191374594 run1
230 0 clueweb12-1512wb-43-19047 129  8.959057068232609 run1
230 0 clueweb12-1902wb-70-03387 130  8.93754285805465 run1
230 0 clueweb12-1700tw-28-14211 131  8.93711144418495 run1
230 0 clueweb12-1103wb-62-05108 132  8.936685078768116 run1
230 0 clueweb12-1903wb-80-19273 133  8.935547433639034 run1
230 0 clueweb12-1902wb-49-30749 134  8.933471080477075 run1
230 0 clueweb12-1106wb-88-04271 135  8.914009183051927 run1
230 0 clueweb12-1405wb-22-00379 136  8.913766917511806 run1
230 0 clueweb12-1200tw-47-05335 137  8.912906317294064 run1
230 0 clueweb12-1200tw-49-09328 138  8.912906317294064 run1
230 0 clueweb12-1106wb-81-06471 139  8.910884853806609 run1
230 0 clueweb12-1100tw-02-21307 140  8.903491296705965 run1
230 0 clueweb12-1100tw-02-21308 141  8.903491296705965 run1
230 0 clueweb12-1100tw-02-21309 142  8.903491296705965 run1
230 0 clueweb12-1405wb-22-00378 143  8.902898108637658 run1
230 0 clueweb12-1103wb-38-08220 144  8.897693367644347 run1
230 0 clueweb12-0712wb-98-02605 145  8.88125752525049 run1
230 0 clueweb12-1700tw-02-04051 146  8.860949577621755 run1
230 0 clueweb12-1513wb-06-28243 147  8.857145383996102 run1
230 0 clueweb12-0007wb-51-14954 148  8.854808034976724 run1
230 0 clueweb12-1910wb-33-31603 149  8.843562038186738 run1
230 0 clueweb12-0304wb-16-01999 150  8.817902312338358 run1
230 0 clueweb12-0303wb-78-08561 151  8.806623643850646 run1
230 0 clueweb12-1806wb-53-22519 152  8.76323514915809 run1
230 0 clueweb12-0500tw-11-00201 153  8.759329130846075 run1
230 0 clueweb12-1000tw-97-08063 154  8.75697104554455 run1
230 0 clueweb12-1500tw-39-13753 155  8.743525671565727 run1
230 0 clueweb12-0109wb-78-22647 156  8.710086749983642 run1
230 0 clueweb12-0500wb-39-06450 157  8.682450150070322 run1
230 0 clueweb12-0713wb-23-25055 158  8.68220219632453 run1
230 0 clueweb12-0713wb-00-02648 159  8.678584857790042 run1
230 0 clueweb12-1108wb-60-06001 160  8.65653079925053 run1
230 0 clueweb12-1401wb-38-24583 161  8.643771782880577 run1
230 0 clueweb12-1500tw-87-00084 162  8.635780731083152 run1
230 0 clueweb12-1500tw-87-00085 163  8.635780731083152 run1
230 0 clueweb12-0412wb-23-03565 164  8.628624446192777 run1
230 0 clueweb12-1000tw-68-11998 165  8.608090280104472 run1
230 0 clueweb12-0817wb-66-13064 166  8.599113601797768 run1
230 0 clueweb12-0916wb-96-16004 167  8.595825618177534 run1
230 0 clueweb12-1200tw-15-12333 168  8.59220212524432 run1
230 0 clueweb12-0500wb-39-06448 169  8.5620593208166 run1
230 0 clueweb12-0508wb-23-02118 170  8.55309422306091 run1
230 0 clueweb12-0211wb-42-32270 171  8.547594594935452 run1
230 0 clueweb12-1900tw-05-18742 172  8.537414498982196 run1
230 0 clueweb12-1900tw-07-15075 173  8.537414498982196 run1
230 0 clueweb12-0500wb-39-06449 174  8.535531459793614 run1
230 0 clueweb12-1200tw-33-15226 175  8.529027490353585 run1
230 0 clueweb12-1200tw-33-15225 176  8.523795993464518 run1
230 0 clueweb12-1200tw-31-03155 177  8.508114873035758 run1
230 0 clueweb12-1214wb-66-20566 178  8.489809537290903 run1
230 0 clueweb12-0300tw-38-01117 179  8.472235855510702 run1
230 0 clueweb12-1500tw-94-09765 180  8.46679677175807 run1
230 0 clueweb12-1415wb-18-10531 181  8.453432504112786 run1
230 0 clueweb12-0601wb-22-26137 182  8.400188608206026 run1
230 0 clueweb12-1804wb-00-27745 183  8.37723472661017 run1
230 0 clueweb12-0713wb-23-25054 184  8.32705060303748 run1
230 0 clueweb12-1200tw-13-06363 185  8.252732098686847 run1
230 0 clueweb12-1200tw-15-12335 186  8.252732098686847 run1
230 0 clueweb12-0713wb-38-11973 187  8.203635220837322 run1
230 0 clueweb12-1900tw-16-13550 188  8.197509240868557 run1
230 0 clueweb12-0207wb-92-34457 189  8.191707012350552 run1
230 0 clueweb12-0208wb-53-05628 190  8.18941613222346 run1
230 0 clueweb12-0711wb-77-08848 191  8.18339467952121 run1
230 0 clueweb12-1400tw-42-13889 192  8.160795904430081 run1
230 0 clueweb12-0107wb-43-27390 193  8.144779502449738 run1
230 0 clueweb12-0711wb-94-01978 194  8.131596693975322 run1
230 0 clueweb12-0808wb-94-14124 195  8.120596076230974 run1
230 0 clueweb12-0712wb-98-02604 196  8.114845870871973 run1
230 0 clueweb12-0605wb-89-05594 197  8.06812087339051 run1
230 0 clueweb12-0711wb-60-11846 198  8.050621294865238 run1
230 0 clueweb12-0208wb-94-31999 199  7.99479536615438 run1
230 0 clueweb12-0801wb-34-12369 200  7.8880003297373715 run1
230 0 clueweb12-1804wb-00-27736 201  7.815441317268039 run1
230 0 clueweb12-0700tw-61-14473 202  7.803517102314637 run1
230 0 clueweb12-0816wb-23-14873 203  7.8020056414040555 run1
230 0 clueweb12-1803wb-70-25590 204  7.790597044781976 run1
230 0 clueweb12-0102wb-56-11337 205  7.7227487603000995 run1
230 0 clueweb12-0700tw-32-08628 206  7.7220693251420665 run1
230 0 clueweb12-1804wb-07-00681 207  7.7027493012008685 run1
230 0 clueweb12-0606wb-56-00996 208  7.6433483048476205 run1
230 0 clueweb12-0707wb-02-01160 209  7.626375021827354 run1
230 0 clueweb12-1803wb-39-19775 210  7.496367475536698 run1
230 0 clueweb12-1803wb-63-00845 211  7.37024084510124 run1
230 0 clueweb12-1715wb-37-00240 212  7.302166748099807 run1
230 0 clueweb12-1803wb-38-14664 213  7.223113511829617 run1
230 0 clueweb12-1804wb-00-27730 214  7.198971386875683 run1
230 0 clueweb12-1803wb-35-12779 215  7.179553646242275 run1
230 0 clueweb12-0300tw-48-13629 216  7.146981641154952 run1
230 0 clueweb12-0907wb-41-26032 217  7.110878486113789 run1
230 0 clueweb12-1503wb-97-07530 218  6.884381416431391 run1
230 0 clueweb12-1504wb-04-04052 219  6.519399650862705 run1
230 0 clueweb12-1510wb-44-11694 220  6.462336211399653 run1
230 0 clueweb12-0602wb-07-28391 221  6.392878866015888 run1
230 0 clueweb12-1309wb-46-17213 222  6.255190066241597 run1
230 0 clueweb12-1910wb-14-17711 223  6.246636818065959 run1
230 0 clueweb12-1707wb-81-08146 224  6.211109856653091 run1
230 0 clueweb12-1700wb-80-20977 225  6.112244088627744 run1
230 0 clueweb12-0710wb-29-07185 226  6.099273371030815 run1
230 0 clueweb12-1000wb-32-10498 227  5.995329534775294 run1
230 0 clueweb12-1310wb-09-24265 228  5.91666960578361 run1
230 0 clueweb12-0107wb-34-00839 229  5.782157500799061 run1
230 0 clueweb12-0009wb-49-36757 230  5.764217692757711 run1
230 0 clueweb12-0507wb-83-16824 231  5.727597275782385 run1
230 0 clueweb12-1201tw-25-00817 232  5.723758919476478 run1
230 0 clueweb12-1201tw-23-06297 233  5.702670684697719 run1
230 0 clueweb12-0203wb-61-21667 234  5.685643629705982 run1
230 0 clueweb12-1802wb-92-24344 235  5.605390714794324 run1
230 0 clueweb12-1908wb-52-06038.html 236  5.584516228415451 run1
230 0 clueweb12-0200tw-79-02277 237  5.551809310094966 run1
230 0 clueweb12-1414wb-67-09637 238  5.537806471494611 run1
230 0 clueweb12-0412wb-04-08848 239  5.453830668747591 run1
230 0 clueweb12-0713wb-31-04852 240  5.40428485485855 run1
230 0 clueweb12-0914wb-17-13650 241  5.3965316863690225 run1
230 0 clueweb12-1807wb-41-14720 242  5.3684551116789025 run1
230 0 clueweb12-0711wb-34-13706 243  5.338243012819878 run1
230 0 clueweb12-0602wb-13-22523 244  5.333782724035389 run1
230 0 clueweb12-0407wb-22-23723 245  5.323446940691547 run1
230 0 clueweb12-0706wb-55-33322 246  5.236142155174512 run1
230 0 clueweb12-1707wb-84-07952 247  5.189838500684892 run1
230 0 clueweb12-0203wb-65-23477 248  5.182184108815797 run1
230 0 clueweb12-1900wb-57-13114 249  5.161628762186738 run1
230 0 clueweb12-1500tw-94-10175 250  5.159151173575148 run1
230 0 clueweb12-0900tw-41-19545 251  5.060436880607372 run1
230 0 clueweb12-0013wb-66-23521 252  5.058338404452437 run1
230 0 clueweb12-1019wb-67-26477 253  5.051937812634654 run1
230 0 clueweb12-0511wb-96-12532 254  5.046852681834319 run1
230 0 clueweb12-1613wb-40-05635 255  5.031018306248367 run1
230 0 clueweb12-0507wb-64-05239 256  5.010025036560549 run1
230 0 clueweb12-0200wb-25-11228 257  5.008865415668902 run1
230 0 clueweb12-0100tw-74-08426 258  5.0023718767531955 run1
230 0 clueweb12-0100tw-84-14181 259  5.0023718767531955 run1
230 0 clueweb12-1510wb-39-07880 260  4.978401981944177 run1
230 0 clueweb12-1813wb-28-03870 261  4.972226939496847 run1
230 0 clueweb12-0208wb-79-12562 262  4.961575020248076 run1
230 0 clueweb12-0503wb-13-07699 263  4.949318147691816 run1
230 0 clueweb12-0705wb-17-23793 264  4.918157477614633 run1
230 0 clueweb12-0311wb-68-10701 265  4.817371443332417 run1
230 0 clueweb12-1215wb-26-30802 266  4.803753566853363 run1
230 0 clueweb12-1304wb-62-35138 267  4.794255244127365 run1
230 0 clueweb12-0800tw-38-09395 268  4.789910624505368 run1
230 0 clueweb12-0800tw-38-09396 269  4.789910624505368 run1
230 0 clueweb12-1408wb-44-13069 270  4.788352650438978 run1
230 0 clueweb12-0209wb-21-14900 271  4.776642351092886 run1
230 0 clueweb12-1300tw-65-13739 272  4.775238276365693 run1
230 0 clueweb12-1300tw-67-01133 273  4.775238276365693 run1
230 0 clueweb12-0916wb-42-21666 274  4.77381403858432 run1
230 0 clueweb12-1800tw-57-04398 275  4.758949340492153 run1
230 0 clueweb12-1812wb-18-26037 276  4.748324768418932 run1
230 0 clueweb12-0300wb-81-23778 277  4.733870615594635 run1
230 0 clueweb12-0007wb-51-02988 278  4.722153450871016 run1
230 0 clueweb12-1001wb-59-13967 279  4.722035720771751 run1
230 0 clueweb12-0101wb-75-09465 280  4.709719088997129 run1
230 0 clueweb12-1213wb-81-07573 281  4.704911573690488 run1
230 0 clueweb12-0402wb-62-00829 282  4.700668107443984 run1
230 0 clueweb12-0800tw-47-10089 283  4.693431612373669 run1
230 0 clueweb12-0207wb-97-27598 284  4.680480356726597 run1
230 0 clueweb12-1806wb-82-30494 285  4.666700526059665 run1
230 0 clueweb12-1715wb-65-00321 286  4.6064465085595705 run1
230 0 clueweb12-0103wb-96-09775 287  4.56001446437676 run1
230 0 clueweb12-1303wb-61-29442 288  4.541899796786817 run1
230 0 clueweb12-0207wb-02-00245 289  4.501797170675731 run1
230 0 clueweb12-0205wb-50-18317 290  4.4423922097253525 run1
230 0 clueweb12-0301wb-70-31373 291  4.415166859951783 run1
230 0 clueweb12-0900tw-39-08786 292  4.353250940603786 run1
230 0 clueweb12-1414wb-18-14130 293  4.332338175847159 run1
230 0 clueweb12-1018wb-53-06245 294  4.3074103425182235 run1
230 0 clueweb12-1905wb-09-36579 295  4.2771976512846415 run1
230 0 clueweb12-1414wb-08-06379 296  4.267353044457651 run1
230 0 clueweb12-1804wb-89-02606 297  4.234048651613305 run1
230 0 clueweb12-0209wb-09-11391 298  4.15905561104859 run1
230 0 clueweb12-0002wb-07-11236 299  4.151191487494649 run1
230 0 clueweb12-0401wb-35-20106 300  4.137837158391505 run1
230 0 clueweb12-0403wb-81-08973 301  4.093330695892461 run1
230 0 clueweb12-1910wb-14-17715 302  4.0175668532957864 run1
230 0 clueweb12-1613wb-25-12962 303  4.013875296169279 run1
230 0 clueweb12-0010wb-17-14863 304  4.00514140432909 run1
230 0 clueweb12-0108wb-64-31015 305  4.002297627369999 run1
230 0 clueweb12-0409wb-65-04764 306  3.975299581760375 run1
230 0 clueweb12-1809wb-13-29568 307  3.9621313081469975 run1
230 0 clueweb12-1808wb-46-30774 308  3.9616386864112365 run1
230 0 clueweb12-1807wb-57-22320 309  3.9588134772589814 run1
230 0 clueweb12-1710wb-52-04564 310  3.9576337137871773 run1
230 0 clueweb12-0000wb-36-05465 311  3.9567200592766127 run1
230 0 clueweb12-0000wb-36-05465.txt 312  3.9567200592766127 run1
230 0 clueweb12-1117wb-13-14507 313  3.953780893767844 run1
230 0 clueweb12-1500wb-48-07444 314  3.922188378898367 run1
230 0 clueweb12-0209wb-80-33566 315  3.9074112962683296 run1
230 0 clueweb12-0002wb-22-08917 316  3.9061985193425217 run1
230 0 clueweb12-0100tw-37-15360 317  3.878453470780286 run1
230 0 clueweb12-0800tw-20-15539 318  3.842225243610061 run1
230 0 clueweb12-0209wb-43-15294 319  3.835735197946527 run1
230 0 clueweb12-1910wb-19-23405 320  3.7583271238438365 run1
230 0 clueweb12-1805wb-09-24816 321  3.7454375152015835 run1
230 0 clueweb12-0205wb-31-22765 322  3.7303635747939463 run1
230 0 clueweb12-1118wb-63-06100 323  3.7208842858430287 run1
230 0 clueweb12-0012wb-81-28559 324  3.717428290521288 run1
230 0 clueweb12-0303wb-53-27200 325  3.697241819639767 run1
230 0 clueweb12-1118wb-79-27550 326  3.68501195322682 run1
230 0 clueweb12-0001wb-54-32792 327  3.679191936060248 run1
230 0 clueweb12-1400tw-40-12850 328  3.6632834396156966 run1
230 0 clueweb12-0405wb-50-23725 329  3.646249568287893 run1
230 0 clueweb12-0311wb-88-27660 330  3.6237010308382986 run1
230 0 clueweb12-1115wb-62-18179 331  3.595135102597386 run1
230 0 clueweb12-0012wb-94-31402 332  3.562341768396835 run1
230 0 clueweb12-1112wb-14-23396 333  3.4966035563381523 run1
230 0 clueweb12-1114wb-72-16114 334  3.4966035563381523 run1
230 0 clueweb12-1012wb-55-12894 335  3.47848889773315 run1
230 0 clueweb12-1713wb-61-31957 336  3.4601727724352296 run1
230 0 clueweb12-0200tw-27-20399 337  3.456059295252851 run1
230 0 clueweb12-0200tw-27-20400 338  3.456059295252851 run1
230 0 clueweb12-0807wb-31-18328 339  3.4203132133847847 run1
230 0 clueweb12-1708wb-29-08867 340  3.419954405474495 run1
230 0 clueweb12-0500tw-06-08576 341  3.3807526649880066 run1
230 0 clueweb12-0800tw-49-07482 342  3.3793099394795876 run1
230 0 clueweb12-0202wb-99-10371 343  3.3389333512324715 run1
230 0 clueweb12-1705wb-05-04305 344  3.3137621672769755 run1
230 0 clueweb12-1911wb-02-24306 345  3.3076261470034307 run1
230 0 clueweb12-0510wb-40-26080 346  3.298135991150282 run1
230 0 clueweb12-1415wb-64-04772 347  3.2387081607353245 run1
230 0 clueweb12-1112wb-22-06680 348  3.1816826462185963 run1
230 0 clueweb12-0816wb-22-26746 349  3.1284905345620677 run1
230 0 clueweb12-0012wb-57-07518 350  3.106138872958266 run1
230 0 clueweb12-0710wb-34-05319 351  3.0792516624001136 run1
230 0 clueweb12-0301wb-88-21318 352  3.0777932463898283 run1
230 0 clueweb12-0710wb-48-28319 353  3.0771454149264583 run1
230 0 clueweb12-1203wb-47-03436 354  3.05713986174893 run1
230 0 clueweb12-1112wb-71-02492 355  3.04739869349511 run1
230 0 clueweb12-1704wb-48-28404 356  3.038703684293713 run1
230 0 clueweb12-0100tw-25-05344 357  3.0120916857206343 run1
230 0 clueweb12-0311wb-96-03020 358  2.977162484502917 run1
230 0 clueweb12-0312wb-06-11554 359  2.977162484502917 run1
230 0 clueweb12-0605wb-79-14310 360  2.9390524487567387 run1
230 0 clueweb12-0311wb-44-23878 361  2.9336523809612403 run1
230 0 clueweb12-0608wb-06-27359 362  2.9291985350545127 run1
230 0 clueweb12-0800tw-08-07063 363  2.9262253410712185 run1
230 0 clueweb12-0401tw-14-01801 364  2.892170902852863 run1
230 0 clueweb12-0900tw-28-13656 365  2.8892319223738667 run1
230 0 clueweb12-0402wb-69-17651 366  2.8716068950121487 run1
230 0 clueweb12-0611wb-11-24228 367  2.8695490417197105 run1
230 0 clueweb12-0606wb-15-11757 368  2.86578400074974 run1
230 0 clueweb12-0009wb-79-28331 369  2.860154927856778 run1
230 0 clueweb12-1013wb-52-32721 370  2.836868826319861 run1
230 0 clueweb12-0100wb-12-21939 371  2.8032569585345906 run1
230 0 clueweb12-0606wb-42-07759 372  2.7853826037736944 run1
230 0 clueweb12-0606wb-77-13409 373  2.783607697219239 run1
230 0 clueweb12-0601wb-76-01743 374  2.776530633675179 run1
230 0 clueweb12-0302wb-05-04478 375  2.773005579352203 run1
230 0 clueweb12-0008wb-62-02871 376  2.7577137749097114 run1
230 0 clueweb12-0209wb-67-03837 377  2.7572529711353106 run1
230 0 clueweb12-1709wb-73-15759 378  2.745208579874138 run1
230 0 clueweb12-0110wb-51-28082 379  2.739033877601442 run1
230 0 clueweb12-0100tw-12-07624 380  2.72046743898776 run1
230 0 clueweb12-0311wb-60-09147 381  2.6972438066554107 run1
230 0 clueweb12-0013wb-82-24249 382  2.685432967008149 run1
230 0 clueweb12-0208wb-31-10787 383  2.6794558274031206 run1
230 0 clueweb12-0605wb-42-14767 384  2.6405835167239 run1
230 0 clueweb12-0506wb-00-27596 385  2.6231414912825706 run1
230 0 clueweb12-0503wb-12-31058 386  2.6109926472049416 run1
230 0 clueweb12-0003wb-84-12101 387  2.596449500496235 run1
230 0 clueweb12-0700tw-43-07348 388  2.5153243415286317 run1
230 0 clueweb12-1009wb-15-07078 389  2.428578021831336 run1
230 0 clueweb12-0210wb-50-14238 390  2.4028067407264526 run1
230 0 clueweb12-0010wb-31-29702 391  2.3958319040471405 run1
230 0 clueweb12-0502wb-03-24408 392  2.3928006574932352 run1
230 0 clueweb12-1608wb-18-27557 393  2.3747388701751606 run1
230 0 clueweb12-0006wb-88-26772 394  2.3544742331095807 run1
230 0 clueweb12-1907wb-86-19405 395  2.346021135017094 run1
230 0 clueweb12-0801wb-96-03606 396  2.33778174161503 run1
230 0 clueweb12-0000wb-43-00491 397  2.33778174161503 run1
230 0 clueweb12-0000wb-43-00491.txt 398  2.33778174161503 run1
230 0 clueweb12-1510wb-29-22867 399  2.33778174161503 run1
230 0 clueweb12-0013wb-75-12593 400  2.3318854930775905 run1
230 0 clueweb12-1812wb-71-23071 401  2.209393001405513 run1
230 0 clueweb12-0405wb-80-32859 402  2.171013596564656 run1
230 0 clueweb12-1409wb-55-07729 403  2.160104763330762 run1
230 0 clueweb12-0105wb-01-30277 404  2.149797814481454 run1
230 0 clueweb12-0107wb-84-27040 405  2.123751300033288 run1
230 0 clueweb12-0009wb-79-28334 406  2.1161283427054878 run1
230 0 clueweb12-0406wb-00-14540 407  2.0729484491665344 run1
230 0 clueweb12-0100wb-68-33158 408  2.065108666850665 run1
230 0 clueweb12-1305wb-36-04835 409  2.0565194361900536 run1
230 0 clueweb12-0405wb-80-32857 410  2.05153079855274 run1
230 0 clueweb12-0305wb-62-31165 411  2.029803580039462 run1
230 0 clueweb12-0406wb-30-19254 412  2.023028239984803 run1
230 0 clueweb12-0405wb-54-18649 413  2.0183546346923738 run1
230 0 clueweb12-1800tw-37-00184 414  1.9469681275495536 run1
230 0 clueweb12-0100wb-43-25360 415  1.9391933632941998 run1
230 0 clueweb12-0604wb-31-08206 416  1.934642637757819 run1
230 0 clueweb12-0605wb-56-11894 417  1.932246543320133 run1
230 0 clueweb12-0604wb-50-28765 418  1.9320756208105083 run1
230 0 clueweb12-0402wb-13-06714 419  1.8583602453730739 run1
230 0 clueweb12-0608wb-96-06615 420  1.85351165148165 run1
230 0 clueweb12-0100wb-44-30245 421  1.8420586191942316 run1
230 0 clueweb12-0103wb-21-16175 422  1.8420586191942316 run1
230 0 clueweb12-0817wb-44-15915 423  1.8166430218142497 run1
230 0 clueweb12-0604wb-21-22738 424  1.7770377573902838 run1
230 0 clueweb12-1913wb-33-16047 425  1.7574439380470603 run1
230 0 clueweb12-0013wb-62-26394 426  1.71893464157999 run1
230 0 clueweb12-1106wb-90-15022 427  1.7149501544412002 run1
230 0 clueweb12-1500tw-28-00767 428  1.6515116232749394 run1
230 0 clueweb12-1910wb-55-03347 429  1.629975045874509 run1
230 0 clueweb12-1612wb-57-18760 430  1.6082098121161201 run1
230 0 clueweb12-0302wb-30-07562 431  1.608136528787721 run1
230 0 clueweb12-0407wb-79-12486 432  1.588653182579098 run1
230 0 clueweb12-0408wb-31-15663 433  1.5862509086525862 run1
230 0 clueweb12-0307wb-39-29792 434  1.5862509086525862 run1
230 0 clueweb12-0907wb-40-04078 435  1.5793551727825061 run1
230 0 clueweb12-0507wb-36-14464 436  1.574347698846708 run1
230 0 clueweb12-0900tw-24-00475 437  1.5728942627516735 run1
230 0 clueweb12-0200tw-79-08937 438  1.5719884619349733 run1
230 0 clueweb12-0408wb-76-14398 439  1.5533661022187453 run1
230 0 clueweb12-0402wb-17-30671 440  1.5494053888133992 run1
230 0 clueweb12-0202wb-30-04802 441  1.5479938093031353 run1
230 0 clueweb12-0108wb-94-13837 442  1.5396863297315198 run1
230 0 clueweb12-0506wb-42-31271 443  1.5374297583112615 run1
230 0 clueweb12-0501wb-45-06520 444  1.5318291730504088 run1
230 0 clueweb12-1803wb-12-16178 445  1.5284692319521849 run1
230 0 clueweb12-1208wb-74-15972 446  1.502203573995356 run1
230 0 clueweb12-0901wb-49-18208 447  1.4980891333760016 run1
230 0 clueweb12-0103wb-36-09966 448  1.4851889624810797 run1
230 0 clueweb12-0110wb-90-26914 449  1.477405266797092 run1
230 0 clueweb12-0304wb-41-29765 450  1.4747491805407895 run1
230 0 clueweb12-1301wb-04-12738 451  1.4699623756177682 run1
230 0 clueweb12-0004wb-19-09326 452  1.432458842415229 run1
230 0 clueweb12-1807wb-06-24750 453  1.4292639939158593 run1
230 0 clueweb12-0910wb-33-08467 454  1.4266285291532366 run1
230 0 clueweb12-0000wb-11-24195 455  1.4188959508809678 run1
230 0 clueweb12-0000wb-11-24195.txt 456  1.4188959508809678 run1
230 0 clueweb12-0410wb-15-08686 457  1.416979332663183 run1
230 0 clueweb12-0408wb-13-30645 458  1.3925263501819711 run1
230 0 clueweb12-0211wb-30-16138 459  1.3925263501819711 run1
230 0 clueweb12-0307wb-39-29791 460  1.3925263501819711 run1
230 0 clueweb12-0610wb-08-36302 461  1.3906802627762458 run1
230 0 clueweb12-0815wb-53-02021 462  1.3906802627762458 run1
230 0 clueweb12-0005wb-18-20757 463  1.3815227636225913 run1
230 0 clueweb12-0005wb-76-25473 464  1.3582681851044371 run1
230 0 clueweb12-1015wb-07-08685 465  1.3426221823449023 run1
230 0 clueweb12-0502wb-40-05387 466  1.339194118562512 run1
230 0 clueweb12-1306wb-91-26924 467  1.3323902406169061 run1
230 0 clueweb12-0002wb-72-32199 468  1.3307000598089755 run1
230 0 clueweb12-0607wb-10-15590 469  1.3273325299375418 run1
230 0 clueweb12-0107wb-92-05746 470  1.323982001089928 run1
230 0 clueweb12-0309wb-66-13685 471  1.3156792188602098 run1
230 0 clueweb12-0608wb-85-27711 472  1.3140311429175262 run1
230 0 clueweb12-0914wb-92-07230 473  1.3140311429175262 run1
230 0 clueweb12-1613wb-87-31555 474  1.3140311429175262 run1
230 0 clueweb12-0307wb-67-22660 475  1.310747346779081 run1
230 0 clueweb12-0603wb-11-14641 476  1.305852311223696 run1
230 0 clueweb12-1011wb-07-12110 477  1.3042287473572862 run1
230 0 clueweb12-0300wb-08-11061 478  1.302609215625891 run1
230 0 clueweb12-0500tw-06-04796 479  1.2993821886339365 run1
230 0 clueweb12-0209wb-71-04649 480  1.29457151651138 run1
230 0 clueweb12-1400tw-41-03868 481  1.2929758651308159 run1
230 0 clueweb12-0711wb-88-21573 482  1.2881344167995892 run1
230 0 clueweb12-0711wb-88-21590 483  1.2881344167995892 run1
230 0 clueweb12-0006wb-42-31502 484  1.286632401701046 run1
230 0 clueweb12-0400wb-82-10706 485  1.286632401701046 run1
230 0 clueweb12-0005wb-39-24563 486  1.2834839540984695 run1
230 0 clueweb12-0105wb-92-00243 487  1.283056248753497 run1
230 0 clueweb12-0404wb-38-13802 488  1.2678477831449662 run1
230 0 clueweb12-0003wb-63-36625 489  1.264912170799565 run1
230 0 clueweb12-0001wb-72-19269 490  1.2603529005270404 run1
230 0 clueweb12-0011wb-09-16462 491  1.2588404387865062 run1
230 0 clueweb12-1814wb-49-03744 492  1.2563435789785489 run1
230 0 clueweb12-1020wb-03-17540 493  1.2498413533971984 run1
230 0 clueweb12-0610wb-19-27091 494  1.2483539999175985 run1
230 0 clueweb12-0412wb-15-12461 495  1.2424398183074912 run1
230 0 clueweb12-1200wb-78-24430 496  1.2409700184625814 run1
230 0 clueweb12-1202wb-86-14663 497  1.2409700184625814 run1
230 0 clueweb12-1202wb-97-15939 498  1.2409700184625814 run1
230 0 clueweb12-1203wb-09-02995 499  1.2409700184625814 run1
230 0 clueweb12-1203wb-96-19820 500  1.2409700184625814 run1
230 0 clueweb12-1507wb-02-29517 501  1.235125430613384 run1
230 0 clueweb12-0008wb-27-11074 502  1.2327216703986694 run1
230 0 clueweb12-1118wb-59-19637 503  1.226237213871612 run1
230 0 clueweb12-0404wb-81-34594 504  1.2221742827797981 run1
230 0 clueweb12-1602wb-41-12621 505  1.2221742827797981 run1
230 0 clueweb12-0200tw-70-07646 506  1.2207520124949702 run1
230 0 clueweb12-0701wb-71-03967 507  1.2039394127638179 run1
